store_id,sku_id,system_stock,physical_stock,stockout,stock_variance,inventory_accuracy_pct
ST055,SKU0338,39,27,No,-12,69.2
ST070,SKU0117,37,34,No,-3,91.9
ST036,SKU0459,29,39,No,10,100.0
ST044,SKU0321,27,24,No,-3,88.9
ST042,SKU0180,29,20,No,-9,69.0
ST067,SKU0415,33,44,No,11,100.0
ST092,SKU0445,44,52,No,8,100.0
ST038,SKU0179,39,28,No,-11,71.8
ST050,SKU0020,36,46,No,10,100.0
ST009,SKU0051,41,34,No,-7,82.9
ST080,SKU0157,37,25,No,-12,67.6
ST058,SKU0176,35,37,No,2,100.0
ST096,SKU0444,34,34,No,0,100.0
ST019,SKU0366,33,42,No,9,100.0
ST005,SKU0104,37,47,No,10,100.0
ST037,SKU0041,39,36,No,-3,92.3
ST015,SKU0465,42,40,No,-2,95.2
ST049,SKU0397,44,55,No,11,100.0
ST064,SKU0488,41,38,No,-3,92.7
ST065,SKU0393,35,29,No,-6,82.9
ST015,SKU0083,31,40,No,9,100.0
ST035,SKU0294,34,26,No,-8,76.5
ST070,SKU0205,39,43,No,4,100.0
ST082,SKU0292,34,35,No,1,100.0
ST012,SKU0119,32,26,No,-6,81.2
ST012,SKU0073,35,37,No,2,100.0
ST036,SKU0098,28,30,No,2,100.0
ST024,SKU0371,29,27,No,-2,93.1
ST039,SKU0110,35,34,No,-1,97.1
ST064,SKU0331,24,33,No,9,100.0
ST091,SKU0037,39,31,No,-8,79.5
ST085,SKU0312,41,45,No,4,100.0
ST030,SKU0343,31,26,No,-5,83.9
ST081,SKU0323,48,55,No,7,100.0
ST017,SKU0405,33,23,No,-10,69.7
ST053,SKU0493,38,35,No,-3,92.1
ST031,SKU0337,41,42,No,1,100.0
ST032,SKU0050,44,38,No,-6,86.4
ST096,SKU0458,28,39,No,11,100.0
ST021,SKU0367,29,38,No,9,100.0
ST054,SKU0013,43,53,No,10,100.0
ST098,SKU0411,28,20,No,-8,71.4
ST063,SKU0289,41,40,No,-1,97.6
ST093,SKU0143,30,21,No,-9,70.0
ST087,SKU0063,32,25,No,-7,78.1
ST059,SKU0478,41,34,No,-7,82.9
ST001,SKU0499,39,30,No,-9,76.9
ST040,SKU0081,31,28,No,-3,90.3
ST097,SKU0347,37,26,No,-11,70.3
ST056,SKU0386,36,31,No,-5,86.1
ST096,SKU0050,36,24,No,-12,66.7
ST029,SKU0029,48,59,No,11,100.0
ST076,SKU0446,36,29,No,-7,80.6
ST033,SKU0340,30,28,No,-2,93.3
ST021,SKU0352,29,29,No,0,100.0
ST084,SKU0027,34,25,No,-9,73.5
ST098,SKU0437,34,30,No,-4,88.2
ST020,SKU0090,50,45,No,-5,90.0
ST091,SKU0489,51,45,No,-6,88.2
ST021,SKU0273,40,34,No,-6,85.0
ST040,SKU0278,27,38,No,11,100.0
ST009,SKU0351,37,35,No,-2,94.6
ST028,SKU0288,33,31,No,-2,93.9
ST041,SKU0480,36,39,No,3,100.0
ST001,SKU0440,39,45,No,6,100.0
ST015,SKU0453,37,25,No,-12,67.6
ST061,SKU0415,26,32,No,6,100.0
ST039,SKU0037,34,24,No,-10,70.6
ST018,SKU0417,33,41,No,8,100.0
ST001,SKU0367,45,52,No,7,100.0
ST035,SKU0226,27,19,No,-8,70.4
ST093,SKU0422,28,35,No,7,100.0
ST075,SKU0467,43,44,No,1,100.0
ST031,SKU0428,38,37,No,-1,97.4
ST016,SKU0201,50,59,No,9,100.0
ST092,SKU0206,40,38,No,-2,95.0
ST033,SKU0414,39,37,No,-2,94.9
ST087,SKU0390,39,41,No,2,100.0
ST088,SKU0377,30,18,No,-12,60.0
ST061,SKU0369,31,30,No,-1,96.8
ST063,SKU0029,33,32,No,-1,97.0
ST014,SKU0129,48,52,No,4,100.0
ST074,SKU0030,37,36,No,-1,97.3
ST015,SKU0202,30,34,No,4,100.0
ST061,SKU0027,39,45,No,6,100.0
ST083,SKU0100,42,49,No,7,100.0
ST046,SKU0364,25,36,No,11,100.0
ST079,SKU0069,31,40,No,9,100.0
ST040,SKU0173,41,49,No,8,100.0
ST080,SKU0162,35,45,No,10,100.0
ST091,SKU0252,35,26,No,-9,74.3
ST066,SKU0271,39,50,No,11,100.0
ST022,SKU0373,37,47,No,10,100.0
ST023,SKU0396,39,37,No,-2,94.9
ST035,SKU0069,28,40,No,12,100.0
ST084,SKU0365,35,42,No,7,100.0
ST092,SKU0187,36,39,No,3,100.0
ST029,SKU0263,37,46,No,9,100.0
ST092,SKU0123,32,38,No,6,100.0
ST046,SKU0385,25,15,No,-10,60.0
ST025,SKU0031,31,20,No,-11,64.5
ST003,SKU0158,30,21,No,-9,70.0
ST065,SKU0197,41,31,No,-10,75.6
ST008,SKU0418,30,30,No,0,100.0
ST050,SKU0026,26,31,No,5,100.0
ST070,SKU0393,31,34,No,3,100.0
ST083,SKU0426,30,42,No,12,100.0
ST003,SKU0398,31,36,No,5,100.0
ST034,SKU0107,19,11,No,-8,57.9
ST040,SKU0243,28,30,No,2,100.0
ST014,SKU0495,49,60,No,11,100.0
ST076,SKU0172,33,37,No,4,100.0
ST011,SKU0397,38,35,No,-3,92.1
ST079,SKU0101,32,29,No,-3,90.6
ST001,SKU0001,34,24,No,-10,70.6
ST030,SKU0178,32,24,No,-8,75.0
ST030,SKU0335,35,27,No,-8,77.1
ST080,SKU0161,27,34,No,7,100.0
ST087,SKU0049,31,39,No,8,100.0
ST076,SKU0207,43,42,No,-1,97.7
ST079,SKU0041,28,18,No,-10,64.3
ST033,SKU0135,32,39,No,7,100.0
ST095,SKU0247,45,35,No,-10,77.8
ST014,SKU0258,38,42,No,4,100.0
ST053,SKU0347,35,24,No,-11,68.6
ST034,SKU0140,41,30,No,-11,73.2
ST065,SKU0476,35,46,No,11,100.0
ST095,SKU0008,22,29,No,7,100.0
ST004,SKU0445,36,31,No,-5,86.1
ST046,SKU0107,41,37,No,-4,90.2
ST013,SKU0450,42,50,No,8,100.0
ST048,SKU0266,30,31,No,1,100.0
ST002,SKU0044,30,29,No,-1,96.7
ST030,SKU0111,27,39,No,12,100.0
ST089,SKU0084,32,23,No,-9,71.9
ST037,SKU0129,34,39,No,5,100.0
ST076,SKU0397,32,25,No,-7,78.1
ST008,SKU0022,31,27,No,-4,87.1
ST023,SKU0443,38,37,No,-1,97.4
ST070,SKU0155,39,29,No,-10,74.4
ST094,SKU0231,26,24,No,-2,92.3
ST075,SKU0103,31,20,No,-11,64.5
ST011,SKU0019,32,29,No,-3,90.6
ST074,SKU0285,24,30,No,6,100.0
ST074,SKU0459,31,41,No,10,100.0
ST031,SKU0486,34,40,No,6,100.0
ST065,SKU0126,29,37,No,8,100.0
ST013,SKU0141,38,34,No,-4,89.5
ST062,SKU0204,34,25,No,-9,73.5
ST092,SKU0376,31,39,No,8,100.0
ST050,SKU0193,36,30,No,-6,83.3
ST017,SKU0486,29,36,No,7,100.0
ST007,SKU0219,37,30,No,-7,81.1
ST022,SKU0376,33,38,No,5,100.0
ST079,SKU0462,35,26,No,-9,74.3
ST005,SKU0478,35,25,No,-10,71.4
ST084,SKU0029,40,30,No,-10,75.0
ST080,SKU0231,43,40,No,-3,93.0
ST021,SKU0384,41,44,No,3,100.0
ST063,SKU0267,39,35,No,-4,89.7
ST079,SKU0326,35,27,No,-8,77.1
ST096,SKU0482,33,34,No,1,100.0
ST072,SKU0371,44,56,No,12,100.0
ST068,SKU0186,37,28,No,-9,75.7
ST031,SKU0252,30,19,No,-11,63.3
ST057,SKU0317,37,28,No,-9,75.7
ST006,SKU0293,38,28,No,-10,73.7
ST078,SKU0393,39,36,No,-3,92.3
ST036,SKU0487,35,31,No,-4,88.6
ST062,SKU0081,31,40,No,9,100.0
ST061,SKU0402,26,30,No,4,100.0
ST066,SKU0236,37,43,No,6,100.0
ST057,SKU0016,33,35,No,2,100.0
ST099,SKU0242,39,45,No,6,100.0
ST020,SKU0313,35,38,No,3,100.0
ST083,SKU0200,32,20,No,-12,62.5
ST030,SKU0269,27,27,No,0,100.0
ST050,SKU0190,42,37,No,-5,88.1
ST068,SKU0330,35,25,No,-10,71.4
ST038,SKU0094,26,25,No,-1,96.2
ST086,SKU0145,41,51,No,10,100.0
ST049,SKU0026,20,8,No,-12,40.0
ST011,SKU0146,34,30,No,-4,88.2
ST031,SKU0117,41,38,No,-3,92.7
ST046,SKU0118,47,55,No,8,100.0
ST018,SKU0415,38,49,No,11,100.0
ST008,SKU0282,27,39,No,12,100.0
ST002,SKU0410,42,40,No,-2,95.2
ST064,SKU0194,40,49,No,9,100.0
ST098,SKU0238,34,26,No,-8,76.5
ST056,SKU0475,30,26,No,-4,86.7
ST079,SKU0319,34,34,No,0,100.0
ST068,SKU0041,36,48,No,12,100.0
ST036,SKU0323,31,23,No,-8,74.2
ST084,SKU0333,33,45,No,12,100.0
ST090,SKU0024,32,24,No,-8,75.0
ST080,SKU0107,29,21,No,-8,72.4
ST004,SKU0273,43,50,No,7,100.0
ST021,SKU0343,49,45,No,-4,91.8
ST023,SKU0331,23,15,No,-8,65.2
ST095,SKU0392,35,43,No,8,100.0
ST049,SKU0036,40,50,No,10,100.0
ST083,SKU0478,36,26,No,-10,72.2
ST087,SKU0304,32,39,No,7,100.0
ST036,SKU0270,49,38,No,-11,77.6
ST098,SKU0082,33,45,No,12,100.0
ST017,SKU0077,34,26,No,-8,76.5
ST089,SKU0309,31,41,No,10,100.0
ST013,SKU0335,32,26,No,-6,81.2
ST022,SKU0333,42,36,No,-6,85.7
ST043,SKU0342,39,35,No,-4,89.7
ST048,SKU0373,37,34,No,-3,91.9
ST096,SKU0274,33,21,No,-12,63.6
ST047,SKU0283,39,46,No,7,100.0
ST056,SKU0129,39,38,No,-1,97.4
ST088,SKU0165,37,35,No,-2,94.6
ST099,SKU0198,33,33,No,0,100.0
ST095,SKU0076,37,42,No,5,100.0
ST076,SKU0033,37,30,No,-7,81.1
ST062,SKU0049,40,38,No,-2,95.0
ST064,SKU0241,28,17,No,-11,60.7
ST002,SKU0254,30,19,No,-11,63.3
ST050,SKU0254,28,19,No,-9,67.9
ST019,SKU0373,27,32,No,5,100.0
ST013,SKU0239,40,28,No,-12,70.0
ST021,SKU0033,37,42,No,5,100.0
ST080,SKU0312,31,40,No,9,100.0
ST096,SKU0405,32,40,No,8,100.0
ST031,SKU0105,28,17,No,-11,60.7
ST071,SKU0306,34,42,No,8,100.0
ST026,SKU0465,32,38,No,6,100.0
ST032,SKU0412,35,40,No,5,100.0
ST068,SKU0241,36,31,No,-5,86.1
ST003,SKU0480,40,30,No,-10,75.0
ST059,SKU0322,29,17,No,-12,58.6
ST007,SKU0444,34,42,No,8,100.0
ST094,SKU0436,38,37,No,-1,97.4
ST080,SKU0137,32,30,No,-2,93.8
ST081,SKU0268,25,21,No,-4,84.0
ST011,SKU0279,35,46,No,11,100.0
ST090,SKU0298,37,39,No,2,100.0
ST071,SKU0049,20,22,No,2,100.0
ST076,SKU0438,46,45,No,-1,97.8
ST053,SKU0107,26,19,No,-7,73.1
ST089,SKU0123,38,49,No,11,100.0
ST011,SKU0087,30,21,No,-9,70.0
ST010,SKU0491,44,35,No,-9,79.5
ST091,SKU0117,31,42,No,11,100.0
ST056,SKU0009,36,43,No,7,100.0
ST056,SKU0121,32,36,No,4,100.0
ST021,SKU0156,32,25,No,-7,78.1
ST096,SKU0233,31,38,No,7,100.0
ST051,SKU0342,32,21,No,-11,65.6
ST039,SKU0401,41,31,No,-10,75.6
ST015,SKU0028,30,40,No,10,100.0
ST082,SKU0197,47,42,No,-5,89.4
ST028,SKU0320,39,38,No,-1,97.4
ST036,SKU0233,36,30,No,-6,83.3
ST048,SKU0285,32,26,No,-6,81.2
ST092,SKU0219,35,31,No,-4,88.6
ST065,SKU0173,37,45,No,8,100.0
ST020,SKU0197,49,49,No,0,100.0
ST061,SKU0066,43,31,No,-12,72.1
ST014,SKU0489,30,25,No,-5,83.3
ST012,SKU0072,34,27,No,-7,79.4
ST027,SKU0289,39,46,No,7,100.0
ST058,SKU0067,34,42,No,8,100.0
ST080,SKU0411,33,22,No,-11,66.7
ST039,SKU0253,33,41,No,8,100.0
ST099,SKU0483,38,41,No,3,100.0
ST055,SKU0143,45,33,No,-12,73.3
ST001,SKU0344,19,31,No,12,100.0
ST053,SKU0067,37,34,No,-3,91.9
ST082,SKU0329,37,39,No,2,100.0
ST006,SKU0056,37,27,No,-10,73.0
ST026,SKU0105,31,34,No,3,100.0
ST014,SKU0349,36,35,No,-1,97.2
ST051,SKU0323,45,35,No,-10,77.8
ST003,SKU0256,47,35,No,-12,74.5
ST031,SKU0069,32,40,No,8,100.0
ST074,SKU0008,42,30,No,-12,71.4
ST013,SKU0090,36,33,No,-3,91.7
ST044,SKU0323,32,36,No,4,100.0
ST036,SKU0016,29,22,No,-7,75.9
ST018,SKU0018,34,26,No,-8,76.5
ST095,SKU0483,35,33,No,-2,94.3
ST041,SKU0410,38,31,No,-7,81.6
ST032,SKU0030,42,43,No,1,100.0
ST036,SKU0057,37,35,No,-2,94.6
ST059,SKU0213,31,31,No,0,100.0
ST075,SKU0425,38,42,No,4,100.0
ST027,SKU0490,43,49,No,6,100.0
ST045,SKU0264,28,36,No,8,100.0
ST068,SKU0012,27,37,No,10,100.0
ST033,SKU0411,33,40,No,7,100.0
ST017,SKU0041,35,31,No,-4,88.6
ST068,SKU0493,29,22,No,-7,75.9
ST012,SKU0396,32,25,No,-7,78.1
ST046,SKU0181,28,16,No,-12,57.1
ST045,SKU0117,38,49,No,11,100.0
ST016,SKU0008,40,41,No,1,100.0
ST066,SKU0151,31,30,No,-1,96.8
ST062,SKU0440,42,34,No,-8,81.0
ST017,SKU0114,48,47,No,-1,97.9
ST004,SKU0001,26,24,No,-2,92.3
ST020,SKU0237,37,42,No,5,100.0
ST028,SKU0392,33,21,No,-12,63.6
ST083,SKU0462,33,23,No,-10,69.7
ST048,SKU0451,33,40,No,7,100.0
ST058,SKU0250,35,25,No,-10,71.4
ST023,SKU0053,29,30,No,1,100.0
ST093,SKU0343,27,34,No,7,100.0
ST046,SKU0462,36,26,No,-10,72.2
ST086,SKU0486,40,31,No,-9,77.5
ST007,SKU0470,30,39,No,9,100.0
ST024,SKU0355,34,28,No,-6,82.4
ST047,SKU0404,29,27,No,-2,93.1
ST039,SKU0194,39,47,No,8,100.0
ST059,SKU0201,36,34,No,-2,94.4
ST009,SKU0076,35,33,No,-2,94.3
ST014,SKU0414,39,45,No,6,100.0
ST074,SKU0415,37,26,No,-11,70.3
ST006,SKU0350,35,38,No,3,100.0
ST019,SKU0222,34,41,No,7,100.0
ST035,SKU0018,35,29,No,-6,82.9
ST091,SKU0009,28,21,No,-7,75.0
ST086,SKU0395,36,45,No,9,100.0
ST067,SKU0306,31,38,No,7,100.0
ST005,SKU0455,30,36,No,6,100.0
ST041,SKU0388,27,35,No,8,100.0
ST043,SKU0366,44,51,No,7,100.0
ST027,SKU0423,38,28,No,-10,73.7
ST039,SKU0179,31,19,No,-12,61.3
ST025,SKU0178,40,37,No,-3,92.5
ST049,SKU0057,35,41,No,6,100.0
ST013,SKU0067,31,41,No,10,100.0
ST049,SKU0051,39,34,No,-5,87.2
ST040,SKU0407,34,46,No,12,100.0
ST049,SKU0136,35,37,No,2,100.0
ST054,SKU0464,38,49,No,11,100.0
ST014,SKU0111,28,35,No,7,100.0
ST039,SKU0410,28,27,No,-1,96.4
ST100,SKU0039,32,26,No,-6,81.2
ST090,SKU0353,29,32,No,3,100.0
ST073,SKU0334,31,42,No,11,100.0
ST059,SKU0438,33,28,No,-5,84.8
ST063,SKU0380,34,32,No,-2,94.1
ST079,SKU0360,33,34,No,1,100.0
ST012,SKU0288,37,46,No,9,100.0
ST095,SKU0042,37,46,No,9,100.0
ST082,SKU0247,35,28,No,-7,80.0
ST032,SKU0355,47,50,No,3,100.0
ST038,SKU0129,37,39,No,2,100.0
ST083,SKU0419,30,36,No,6,100.0
ST068,SKU0483,28,40,No,12,100.0
ST056,SKU0138,27,26,No,-1,96.3
ST094,SKU0388,38,44,No,6,100.0
ST004,SKU0471,37,25,No,-12,67.6
ST042,SKU0309,34,25,No,-9,73.5
ST013,SKU0248,41,34,No,-7,82.9
ST057,SKU0245,38,47,No,9,100.0
ST082,SKU0343,42,39,No,-3,92.9
ST036,SKU0257,43,37,No,-6,86.0
ST060,SKU0009,35,46,No,11,100.0
ST079,SKU0479,41,31,No,-10,75.6
ST008,SKU0153,34,46,No,12,100.0
ST057,SKU0278,34,33,No,-1,97.1
ST067,SKU0030,36,30,No,-6,83.3
ST078,SKU0263,40,45,No,5,100.0
ST057,SKU0242,41,33,No,-8,80.5
ST071,SKU0113,26,19,No,-7,73.1
ST071,SKU0189,36,31,No,-5,86.1
ST008,SKU0217,41,51,No,10,100.0
ST066,SKU0177,29,22,No,-7,75.9
ST033,SKU0020,39,38,No,-1,97.4
ST020,SKU0032,36,47,No,11,100.0
ST007,SKU0110,29,17,No,-12,58.6
ST077,SKU0159,38,45,No,7,100.0
ST078,SKU0030,23,15,No,-8,65.2
ST025,SKU0449,17,11,No,-6,64.7
ST017,SKU0318,33,24,No,-9,72.7
ST048,SKU0202,32,39,No,7,100.0
ST081,SKU0379,38,42,No,4,100.0
ST099,SKU0280,29,20,No,-9,69.0
ST003,SKU0155,29,19,No,-10,65.5
ST088,SKU0451,27,34,No,7,100.0
ST005,SKU0221,27,19,No,-8,70.4
ST001,SKU0288,33,28,No,-5,84.8
ST014,SKU0167,37,37,No,0,100.0
ST025,SKU0427,18,11,No,-7,61.1
ST090,SKU0232,39,47,No,8,100.0
ST002,SKU0083,29,19,No,-10,65.5
ST091,SKU0216,33,30,No,-3,90.9
ST009,SKU0309,33,30,No,-3,90.9
ST037,SKU0430,39,39,No,0,100.0
ST083,SKU0345,29,37,No,8,100.0
ST093,SKU0451,37,28,No,-9,75.7
ST097,SKU0421,36,42,No,6,100.0
ST100,SKU0100,34,35,No,1,100.0
ST064,SKU0473,41,36,No,-5,87.8
ST096,SKU0139,33,37,No,4,100.0
ST050,SKU0249,28,17,No,-11,60.7
ST025,SKU0190,35,47,No,12,100.0
ST078,SKU0443,42,50,No,8,100.0
ST086,SKU0182,31,24,No,-7,77.4
ST057,SKU0386,35,31,No,-4,88.6
ST086,SKU0020,45,36,No,-9,80.0
ST062,SKU0417,38,36,No,-2,94.7
ST084,SKU0055,38,41,No,3,100.0
ST082,SKU0093,41,40,No,-1,97.6
ST066,SKU0310,26,38,No,12,100.0
ST013,SKU0356,40,49,No,9,100.0
ST099,SKU0401,33,21,No,-12,63.6
ST043,SKU0322,32,24,No,-8,75.0
ST069,SKU0176,36,24,No,-12,66.7
ST007,SKU0425,33,45,No,12,100.0
ST025,SKU0173,29,31,No,2,100.0
ST006,SKU0380,32,41,No,9,100.0
ST036,SKU0302,35,40,No,5,100.0
ST021,SKU0188,35,41,No,6,100.0
ST061,SKU0008,31,21,No,-10,67.7
ST066,SKU0412,40,42,No,2,100.0
ST079,SKU0102,39,49,No,10,100.0
ST040,SKU0250,37,26,No,-11,70.3
ST002,SKU0225,34,32,No,-2,94.1
ST087,SKU0219,32,40,No,8,100.0
ST061,SKU0377,41,37,No,-4,90.2
ST010,SKU0255,38,41,No,3,100.0
ST013,SKU0321,41,38,No,-3,92.7
ST082,SKU0285,30,28,No,-2,93.3
ST060,SKU0028,33,34,No,1,100.0
ST026,SKU0236,30,31,No,1,100.0
ST090,SKU0324,26,20,No,-6,76.9
ST006,SKU0444,34,24,No,-10,70.6
ST075,SKU0034,48,40,No,-8,83.3
ST044,SKU0119,41,34,No,-7,82.9
ST002,SKU0079,37,32,No,-5,86.5
ST075,SKU0224,39,50,No,11,100.0
ST097,SKU0154,29,38,No,9,100.0
ST060,SKU0366,38,34,No,-4,89.5
ST085,SKU0412,40,35,No,-5,87.5
ST012,SKU0112,36,39,No,3,100.0
ST073,SKU0279,39,40,No,1,100.0
ST072,SKU0366,33,30,No,-3,90.9
ST012,SKU0030,35,42,No,7,100.0
ST087,SKU0301,36,40,No,4,100.0
ST093,SKU0107,36,38,No,2,100.0
ST088,SKU0199,30,42,No,12,100.0
ST057,SKU0253,39,42,No,3,100.0
ST006,SKU0317,26,26,No,0,100.0
ST003,SKU0310,39,41,No,2,100.0
ST085,SKU0002,34,32,No,-2,94.1
ST038,SKU0412,25,36,No,11,100.0
ST098,SKU0473,34,24,No,-10,70.6
ST030,SKU0400,31,20,No,-11,64.5
ST076,SKU0036,34,27,No,-7,79.4
ST022,SKU0354,35,23,No,-12,65.7
ST024,SKU0006,48,45,No,-3,93.8
ST010,SKU0117,38,31,No,-7,81.6
ST019,SKU0318,40,47,No,7,100.0
ST033,SKU0010,49,50,No,1,100.0
ST015,SKU0300,42,31,No,-11,73.8
ST018,SKU0306,29,31,No,2,100.0
ST021,SKU0353,31,28,No,-3,90.3
ST066,SKU0202,37,43,No,6,100.0
ST011,SKU0150,36,35,No,-1,97.2
ST073,SKU0351,28,35,No,7,100.0
ST009,SKU0077,40,33,No,-7,82.5
ST061,SKU0205,38,32,No,-6,84.2
ST020,SKU0394,38,31,No,-7,81.6
ST040,SKU0053,28,38,No,10,100.0
ST063,SKU0105,33,29,No,-4,87.9
ST056,SKU0461,32,42,No,10,100.0
ST038,SKU0299,40,50,No,10,100.0
ST038,SKU0228,28,29,No,1,100.0
ST076,SKU0125,29,30,No,1,100.0
ST086,SKU0260,33,41,No,8,100.0
ST005,SKU0351,35,30,No,-5,85.7
ST017,SKU0388,33,40,No,7,100.0
ST061,SKU0143,41,50,No,9,100.0
ST100,SKU0348,37,33,No,-4,89.2
ST023,SKU0373,27,16,No,-11,59.3
ST082,SKU0322,33,35,No,2,100.0
ST033,SKU0312,34,33,No,-1,97.1
ST021,SKU0230,46,36,No,-10,78.3
ST078,SKU0060,33,31,No,-2,93.9
ST030,SKU0344,40,46,No,6,100.0
ST002,SKU0147,41,48,No,7,100.0
ST081,SKU0440,36,25,No,-11,69.4
ST072,SKU0025,32,33,No,1,100.0
ST030,SKU0156,31,33,No,2,100.0
ST035,SKU0500,33,40,No,7,100.0
ST092,SKU0351,39,42,No,3,100.0
ST077,SKU0248,40,35,No,-5,87.5
ST072,SKU0185,29,36,No,7,100.0
ST054,SKU0014,38,37,No,-1,97.4
ST090,SKU0004,41,39,No,-2,95.1
ST006,SKU0102,36,24,No,-12,66.7
ST082,SKU0239,43,32,No,-11,74.4
ST068,SKU0164,32,39,No,7,100.0
ST044,SKU0234,39,38,No,-1,97.4
ST096,SKU0056,33,45,No,12,100.0
ST080,SKU0052,42,51,No,9,100.0
ST054,SKU0364,30,19,No,-11,63.3
ST097,SKU0497,33,44,No,11,100.0
ST052,SKU0162,32,39,No,7,100.0
ST080,SKU0241,39,50,No,11,100.0
ST046,SKU0203,35,35,No,0,100.0
ST013,SKU0209,33,29,No,-4,87.9
ST019,SKU0257,33,22,No,-11,66.7
ST003,SKU0408,27,31,No,4,100.0
ST019,SKU0227,32,34,No,2,100.0
ST032,SKU0053,30,29,No,-1,96.7
ST056,SKU0320,30,42,No,12,100.0
ST083,SKU0039,30,33,No,3,100.0
ST066,SKU0307,34,26,No,-8,76.5
ST020,SKU0125,36,27,No,-9,75.0
ST031,SKU0381,37,32,No,-5,86.5
ST022,SKU0297,28,36,No,8,100.0
ST078,SKU0362,38,39,No,1,100.0
ST034,SKU0288,35,34,No,-1,97.1
ST090,SKU0395,26,28,No,2,100.0
ST024,SKU0157,24,26,No,2,100.0
ST053,SKU0176,26,36,No,10,100.0
ST002,SKU0299,34,36,No,2,100.0
ST063,SKU0405,30,27,No,-3,90.0
ST077,SKU0114,35,39,No,4,100.0
ST068,SKU0329,42,33,No,-9,78.6
ST038,SKU0214,30,24,No,-6,80.0
ST056,SKU0136,32,25,No,-7,78.1
ST086,SKU0234,35,39,No,4,100.0
ST039,SKU0481,37,47,No,10,100.0
ST085,SKU0406,42,45,No,3,100.0
ST037,SKU0369,37,37,No,0,100.0
ST033,SKU0349,30,29,No,-1,96.7
ST047,SKU0391,32,35,No,3,100.0
ST058,SKU0123,31,35,No,4,100.0
ST065,SKU0237,21,12,No,-9,57.1
ST026,SKU0178,44,46,No,2,100.0
ST085,SKU0351,40,39,No,-1,97.5
ST038,SKU0398,37,26,No,-11,70.3
ST100,SKU0484,35,29,No,-6,82.9
ST018,SKU0486,30,38,No,8,100.0
ST015,SKU0219,47,46,No,-1,97.9
ST028,SKU0289,44,47,No,3,100.0
ST056,SKU0412,29,33,No,4,100.0
ST013,SKU0421,33,45,No,12,100.0
ST053,SKU0348,35,39,No,4,100.0
ST071,SKU0362,41,51,No,10,100.0
ST052,SKU0124,41,38,No,-3,92.7
ST016,SKU0433,37,37,No,0,100.0
ST017,SKU0247,35,29,No,-6,82.9
ST017,SKU0016,42,52,No,10,100.0
ST095,SKU0156,39,29,No,-10,74.4
ST090,SKU0165,38,33,No,-5,86.8
ST041,SKU0365,24,28,No,4,100.0
ST019,SKU0077,30,19,No,-11,63.3
ST045,SKU0379,41,47,No,6,100.0
ST036,SKU0424,26,35,No,9,100.0
ST059,SKU0255,52,45,No,-7,86.5
ST063,SKU0459,40,41,No,1,100.0
ST074,SKU0151,32,37,No,5,100.0
ST023,SKU0415,45,33,No,-12,73.3
ST072,SKU0089,33,34,No,1,100.0
ST014,SKU0199,30,25,No,-5,83.3
ST070,SKU0061,37,40,No,3,100.0
ST055,SKU0237,48,44,No,-4,91.7
ST010,SKU0249,39,50,No,11,100.0
ST044,SKU0046,46,56,No,10,100.0
ST099,SKU0306,36,29,No,-7,80.6
ST094,SKU0168,36,40,No,4,100.0
ST012,SKU0494,38,29,No,-9,76.3
ST059,SKU0091,33,21,No,-12,63.6
ST016,SKU0417,34,24,No,-10,70.6
ST015,SKU0224,32,43,No,11,100.0
ST020,SKU0430,37,40,No,3,100.0
ST051,SKU0162,36,31,No,-5,86.1
ST004,SKU0113,34,24,No,-10,70.6
ST071,SKU0364,39,33,No,-6,84.6
ST079,SKU0005,33,33,No,0,100.0
ST058,SKU0156,37,36,No,-1,97.3
ST086,SKU0106,35,27,No,-8,77.1
ST007,SKU0387,35,38,No,3,100.0
ST038,SKU0285,38,42,No,4,100.0
ST058,SKU0277,44,45,No,1,100.0
ST020,SKU0272,36,38,No,2,100.0
ST091,SKU0104,44,52,No,8,100.0
ST098,SKU0381,38,34,No,-4,89.5
ST071,SKU0414,39,28,No,-11,71.8
ST003,SKU0180,49,40,No,-9,81.6
ST098,SKU0087,49,39,No,-10,79.6
ST042,SKU0487,43,36,No,-7,83.7
ST042,SKU0277,37,34,No,-3,91.9
ST073,SKU0134,22,10,No,-12,45.5
ST035,SKU0302,36,32,No,-4,88.9
ST037,SKU0160,47,38,No,-9,80.9
ST078,SKU0181,24,22,No,-2,91.7
ST037,SKU0384,34,33,No,-1,97.1
ST098,SKU0023,23,22,No,-1,95.7
ST047,SKU0217,36,26,No,-10,72.2
ST082,SKU0030,46,55,No,9,100.0
ST040,SKU0188,31,41,No,10,100.0
ST058,SKU0119,30,32,No,2,100.0
ST019,SKU0455,32,25,No,-7,78.1
ST065,SKU0491,27,15,No,-12,55.6
ST086,SKU0488,35,45,No,10,100.0
ST063,SKU0183,34,39,No,5,100.0
ST032,SKU0167,29,28,No,-1,96.6
ST061,SKU0499,36,47,No,11,100.0
ST083,SKU0322,32,20,No,-12,62.5
ST046,SKU0409,33,28,No,-5,84.8
ST061,SKU0351,28,28,No,0,100.0
ST053,SKU0401,28,25,No,-3,89.3
ST097,SKU0188,24,15,No,-9,62.5
ST007,SKU0161,38,34,No,-4,89.5
ST031,SKU0219,33,37,No,4,100.0
ST002,SKU0290,32,31,No,-1,96.9
ST082,SKU0057,38,45,No,7,100.0
ST030,SKU0087,35,43,No,8,100.0
