order_id,picker_id,pick_start,pick_end,items_picked,items_missing,pick_duration_minutes
ORD-073728,PICK00156,2026-09-25 10:35:00,2026-09-25 10:46:32.919555743,5,0,11.5
ORD-016149,PICK00513,2026-09-07 02:25:00,2026-09-07 02:37:50.453115834,5,0,12.8
ORD-069658,PICK00194,2026-09-21 02:08:00,2026-09-21 02:11:29.112276384,2,0,3.5
ORD-061033,PICK00474,2026-09-07 05:22:00,2026-09-07 05:38:41.327769912,4,0,16.7
ORD-017335,PICK01102,2026-09-17 11:18:00,2026-09-17 11:34:41.669275782,4,0,16.7
ORD-021055,PICK01054,2026-09-01 00:50:00,2026-09-01 01:02:38.877503562,5,0,12.6
ORD-065315,PICK00925,2026-09-22 16:51:00,2026-09-22 17:09:17.290328610,5,0,18.3
ORD-048472,PICK00169,2026-09-07 13:51:00,2026-09-07 14:02:26.630958348,6,0,11.4
ORD-091472,PICK00548,2026-09-10 03:39:00,2026-09-10 03:58:19.791116958,6,0,19.3
ORD-092519,PICK01070,2026-09-25 17:40:00,2026-09-25 17:56:49.776248628,8,0,16.8
ORD-064830,PICK01147,2026-09-10 00:58:00,2026-09-10 01:07:16.452545466,5,0,9.3
ORD-094334,PICK00163,2026-09-11 17:16:00,2026-09-11 17:26:43.398702480,2,0,10.7
ORD-070157,PICK00868,2026-09-28 05:35:00,2026-09-28 05:47:37.151954622,1,0,12.6
ORD-083475,PICK00777,2026-09-21 16:45:00,2026-09-21 16:56:04.068562571,4,0,11.1
ORD-091451,PICK00364,2026-09-08 03:15:00,2026-09-08 03:24:24.443400234,2,1,9.4
ORD-082849,PICK00550,2026-09-21 19:06:00,2026-09-21 19:15:19.458002082,4,0,9.3
ORD-028783,PICK00721,2026-09-08 15:54:00,2026-09-08 16:06:24.622771932,3,1,12.4
ORD-006495,PICK00753,2026-09-22 21:27:00,2026-09-22 21:39:57.957673482,6,0,13.0
ORD-012339,PICK01126,2026-09-20 06:07:00,2026-09-20 06:20:44.663159526,5,0,13.7
ORD-050826,PICK00962,2026-09-10 04:10:00,2026-09-10 04:26:28.200036162,4,0,16.5
ORD-057604,PICK00207,2026-09-21 00:10:00,2026-09-21 00:17:38.515319634,4,0,7.6
ORD-094910,PICK00784,2026-09-18 00:11:00,2026-09-18 00:23:18.174852012,4,0,12.3
ORD-036289,PICK00226,2026-09-15 10:19:00,2026-09-15 10:35:25.047461742,7,0,16.4
ORD-039079,PICK00153,2026-09-26 16:28:00,2026-09-26 16:46:37.853397600,8,0,18.6
ORD-050817,PICK01200,2026-09-16 12:35:00,2026-09-16 12:43:04.452976926,3,0,8.1
ORD-048731,PICK00401,2026-09-15 16:59:00,2026-09-15 17:09:04.900718604,6,0,10.1
ORD-019589,PICK00024,2026-09-13 00:15:00,2026-09-13 00:29:52.096227912,5,0,14.9
ORD-052783,PICK00253,2026-09-30 21:25:00,2026-09-30 21:32:43.582851936,4,0,7.7
ORD-006335,PICK00580,2026-09-27 01:00:00,2026-09-27 01:19:50.372567934,6,0,19.8
ORD-056193,PICK00581,2026-09-19 06:25:00,2026-09-19 06:42:51.949038888,9,0,17.9
ORD-057264,PICK00230,2026-09-07 16:31:00,2026-09-07 16:50:25.901005212,8,0,19.4
ORD-037103,PICK00385,2026-09-06 18:48:00,2026-09-06 19:01:42.752501022,4,1,13.7
ORD-046689,PICK01052,2026-09-19 21:17:00,2026-09-19 21:28:04.200172800,6,0,11.1
ORD-044161,PICK00732,2026-09-25 07:00:00,2026-09-25 07:18:21.084451296,7,1,18.4
ORD-034292,PICK00976,2026-09-29 07:58:00,2026-09-29 08:07:40.173744150,5,0,9.7
ORD-087361,PICK00971,2026-09-24 21:51:00,2026-09-24 21:56:34.303891734,3,0,5.6
ORD-022548,PICK00728,2026-09-04 14:48:00,2026-09-04 15:03:24.902200494,5,0,15.4
ORD-061019,PICK00121,2026-09-02 03:58:00,2026-09-02 04:08:57.872659572,3,0,11.0
ORD-080931,PICK00538,2026-09-25 12:48:00,2026-09-25 12:55:37.892505678,4,0,7.6
ORD-072243,PICK00568,2026-09-17 14:56:00,2026-09-17 15:04:19.438890300,2,0,8.3
ORD-031174,PICK00870,2026-09-11 09:03:00,2026-09-11 09:26:14.699443536,10,0,23.2
ORD-038998,PICK00090,2026-09-13 21:09:00,2026-09-13 21:24:00.970563804,5,0,15.0
ORD-013460,PICK01116,2026-09-04 06:20:00,2026-09-04 06:36:28.403148948,7,1,16.5
ORD-066572,PICK00277,2026-09-21 18:53:00,2026-09-21 19:07:10.026612336,5,0,14.2
ORD-026227,PICK00295,2026-09-16 23:35:00,2026-09-16 23:40:30.031823291,3,0,5.5
ORD-003145,PICK00759,2026-09-28 12:55:00,2026-09-28 13:01:50.973883086,2,0,6.8
ORD-078495,PICK00398,2026-09-27 21:46:00,2026-09-27 22:02:08.688005364,6,0,16.1
ORD-062674,PICK00013,2026-09-11 01:25:00,2026-09-11 01:42:13.167890028,4,0,17.2
ORD-027694,PICK00094,2026-09-09 05:57:00,2026-09-09 06:12:02.110277261,7,0,15.0
ORD-022124,PICK00332,2026-09-24 05:14:00,2026-09-24 05:19:25.384535040,2,0,5.4
ORD-045043,PICK00218,2026-09-16 02:11:00,2026-09-16 02:23:44.918220612,6,0,12.7
ORD-004889,PICK00550,2026-09-25 13:12:00,2026-09-25 13:21:43.279397136,4,0,9.7
ORD-006553,PICK00556,2026-09-21 07:57:00,2026-09-21 08:10:21.925867224,5,0,13.4
ORD-023284,PICK00812,2026-09-19 18:27:00,2026-09-19 18:44:42.022912596,8,0,17.7
ORD-081899,PICK01139,2026-09-21 12:58:00,2026-09-21 13:10:52.593200790,5,0,12.9
ORD-047076,PICK00857,2026-09-10 22:29:00,2026-09-10 22:41:47.520012150,5,0,12.8
ORD-053853,PICK00461,2026-09-09 11:34:00,2026-09-09 11:48:54.044325750,9,0,14.9
ORD-063357,PICK00300,2026-09-29 11:52:00,2026-09-29 11:56:16.032196362,2,0,4.3
ORD-000471,PICK00250,2026-09-20 13:26:00,2026-09-20 13:30:43.449668766,3,0,4.7
ORD-094231,PICK00878,2026-09-21 19:35:00,2026-09-21 19:54:23.783369088,6,0,19.4
ORD-036321,PICK00354,2026-09-30 04:09:00,2026-09-30 04:19:47.782088814,3,0,10.8
ORD-014590,PICK00778,2026-09-02 10:54:00,2026-09-02 11:07:20.257479924,5,0,13.3
ORD-098434,PICK00845,2026-09-15 12:32:00,2026-09-15 12:45:28.329159912,3,0,13.5
ORD-033164,PICK00657,2026-09-16 22:55:00,2026-09-16 22:57:00.000000000,1,0,2.0
ORD-058754,PICK00851,2026-09-26 02:20:00,2026-09-26 02:41:54.300063150,5,0,21.9
ORD-025222,PICK01152,2026-09-25 12:34:00,2026-09-25 12:41:23.866010682,5,0,7.4
ORD-031117,PICK00385,2026-09-18 03:42:00,2026-09-18 03:55:26.015237754,5,0,13.4
ORD-015434,PICK00008,2026-09-01 12:28:00,2026-09-01 12:41:59.429353614,6,1,14.0
ORD-081281,PICK00313,2026-09-16 14:12:00,2026-09-16 14:23:46.804530024,6,0,11.8
ORD-069785,PICK00226,2026-09-30 15:34:00,2026-09-30 15:48:06.514476510,5,0,14.1
ORD-004052,PICK00774,2026-09-17 23:27:00,2026-09-17 23:38:02.305379364,6,0,11.0
ORD-053634,PICK00307,2026-09-12 22:13:00,2026-09-12 22:20:39.669391548,3,0,7.7
ORD-021671,PICK00129,2026-09-27 20:47:00,2026-09-27 21:01:14.282820996,5,0,14.2
ORD-029923,PICK00083,2026-09-24 17:26:00,2026-09-24 17:42:13.095233784,5,0,16.2
ORD-074496,PICK01159,2026-09-13 21:47:00,2026-09-13 21:59:20.201528982,5,0,12.3
ORD-072495,PICK00388,2026-09-02 16:23:00,2026-09-02 16:36:35.530088730,3,0,13.6
ORD-075870,PICK01016,2026-09-04 13:13:00,2026-09-04 13:32:49.404699846,7,0,19.8
ORD-090008,PICK00398,2026-09-21 01:36:00,2026-09-21 01:49:31.731240960,3,0,13.5
ORD-022042,PICK01186,2026-09-03 03:49:00,2026-09-03 03:58:27.220822872,3,0,9.5
ORD-034095,PICK01194,2026-09-16 07:46:00,2026-09-16 08:02:06.284748654,7,0,16.1
ORD-035041,PICK00017,2026-09-14 04:02:00,2026-09-14 04:10:08.459704655,3,0,8.1
ORD-007230,PICK00624,2026-09-02 18:06:00,2026-09-02 18:21:00.846232548,3,1,15.0
ORD-098006,PICK00584,2026-09-28 19:07:00,2026-09-28 19:20:00.157246512,4,0,13.0
ORD-049388,PICK00696,2026-09-18 03:42:00,2026-09-18 03:51:43.555331238,2,0,9.7
ORD-085162,PICK00759,2026-09-06 07:52:00,2026-09-06 07:57:53.437409328,3,0,5.9
ORD-008182,PICK00877,2026-09-24 11:52:00,2026-09-24 12:04:58.036684716,2,2,13.0
ORD-044235,PICK00187,2026-09-06 05:51:00,2026-09-06 05:59:40.978735536,5,0,8.7
ORD-040309,PICK00982,2026-09-14 10:43:00,2026-09-14 10:54:09.353138652,5,0,11.2
ORD-098037,PICK01135,2026-09-01 20:20:00,2026-09-01 20:27:58.007088330,2,0,8.0
ORD-054131,PICK00766,2026-09-27 03:06:00,2026-09-27 03:15:15.620117298,3,0,9.3
ORD-031669,PICK01193,2026-09-21 11:38:00,2026-09-21 11:50:22.644003912,2,0,12.4
ORD-029862,PICK00722,2026-09-12 00:08:00,2026-09-12 00:17:06.152747868,7,0,9.1
ORD-045767,PICK01145,2026-09-28 11:22:00,2026-09-28 11:32:20.311667880,3,0,10.3
ORD-089028,PICK00160,2026-09-23 03:48:00,2026-09-23 04:01:43.993696020,6,0,13.7
ORD-030400,PICK00303,2026-09-09 09:46:00,2026-09-09 09:55:56.672158320,5,0,9.9
ORD-046371,PICK00397,2026-09-09 06:31:00,2026-09-09 06:48:57.120445368,7,0,18.0
ORD-047143,PICK00768,2026-09-05 23:04:00,2026-09-05 23:14:11.410219470,3,0,10.2
ORD-033738,PICK00987,2026-09-20 23:04:00,2026-09-20 23:10:08.095910957,4,0,6.1
ORD-007115,PICK01126,2026-09-08 05:29:00,2026-09-08 05:45:20.937059850,9,0,16.3
ORD-030691,PICK01183,2026-09-29 11:30:00,2026-09-29 11:43:22.017472032,4,2,13.4
ORD-068163,PICK00826,2026-09-20 07:15:00,2026-09-20 07:29:07.547377212,3,0,14.1
ORD-046417,PICK00375,2026-09-15 07:31:00,2026-09-15 07:41:41.604464970,2,0,10.7
ORD-045859,PICK00761,2026-09-12 20:12:00,2026-09-12 20:20:53.132724618,3,0,8.9
ORD-055181,PICK00608,2026-09-10 05:11:00,2026-09-10 05:27:22.463339220,5,0,16.4
ORD-046516,PICK00126,2026-09-12 15:35:00,2026-09-12 15:43:11.898722220,4,0,8.2
ORD-043666,PICK00665,2026-09-30 03:31:00,2026-09-30 03:48:04.107822480,9,0,17.1
ORD-021003,PICK00156,2026-09-10 21:04:00,2026-09-10 21:25:02.645509176,7,0,21.0
ORD-020150,PICK00077,2026-09-23 04:36:00,2026-09-23 04:51:00.390960708,7,0,15.0
ORD-062824,PICK01195,2026-09-13 00:26:00,2026-09-13 00:38:29.667762906,2,0,12.5
ORD-018977,PICK00501,2026-09-20 00:56:00,2026-09-20 01:11:25.685374458,5,0,15.4
ORD-044245,PICK00350,2026-09-21 18:12:00,2026-09-21 18:22:31.022653230,4,0,10.5
ORD-015091,PICK01196,2026-09-09 23:56:00,2026-09-10 00:16:18.904926636,5,0,20.3
ORD-060624,PICK00909,2026-09-22 04:32:00,2026-09-22 04:39:57.158081508,2,1,8.0
ORD-086723,PICK00528,2026-09-05 01:50:00,2026-09-05 02:02:41.926715376,5,0,12.7
ORD-079519,PICK00144,2026-09-22 18:24:00,2026-09-22 18:33:43.722348270,6,0,9.7
ORD-031140,PICK00121,2026-09-21 04:12:00,2026-09-21 04:19:57.438097890,3,0,8.0
ORD-037342,PICK00979,2026-09-09 06:00:00,2026-09-09 06:17:57.545321742,7,1,18.0
ORD-002732,PICK00410,2026-09-09 04:22:00,2026-09-09 04:41:09.465221844,6,0,19.2
ORD-086626,PICK01192,2026-09-28 09:56:00,2026-09-28 10:08:57.537376662,6,0,13.0
ORD-043752,PICK00048,2026-09-06 13:10:00,2026-09-06 13:22:44.289479418,5,0,12.7
ORD-035123,PICK01009,2026-09-27 12:10:00,2026-09-27 12:25:52.042617150,4,0,15.9
ORD-058074,PICK00784,2026-09-27 20:41:00,2026-09-27 20:54:20.135023926,3,1,13.3
ORD-064429,PICK00679,2026-09-11 19:03:00,2026-09-11 19:12:57.514407642,3,0,10.0
ORD-074985,PICK01106,2026-09-21 09:06:00,2026-09-21 09:23:44.847258066,6,0,17.7
ORD-074139,PICK00545,2026-09-11 00:43:00,2026-09-11 00:55:22.390802136,7,1,12.4
ORD-000983,PICK01169,2026-09-12 19:21:00,2026-09-12 19:33:12.515090568,5,1,12.2
ORD-073067,PICK01062,2026-09-12 09:50:00,2026-09-12 09:55:53.934344796,4,0,5.9
ORD-059871,PICK00257,2026-09-02 15:10:00,2026-09-02 15:21:11.975611368,4,0,11.2
ORD-083150,PICK00370,2026-09-24 12:32:00,2026-09-24 12:44:05.637887412,5,0,12.1
ORD-052589,PICK00344,2026-09-11 22:49:00,2026-09-11 22:53:21.233251254,2,0,4.4
ORD-089839,PICK00531,2026-09-18 11:25:00,2026-09-18 11:38:33.856774098,3,0,13.6
ORD-071860,PICK01008,2026-09-18 18:31:00,2026-09-18 18:41:34.905308268,4,0,10.6
ORD-041453,PICK00565,2026-09-22 08:35:00,2026-09-22 08:45:01.928379072,4,0,10.0
ORD-054512,PICK00482,2026-09-17 08:47:00,2026-09-17 08:57:37.775826654,6,0,10.6
ORD-075768,PICK01035,2026-09-03 10:45:00,2026-09-03 10:59:14.275738854,5,0,14.2
ORD-034776,PICK00861,2026-09-06 16:12:00,2026-09-06 16:21:01.758062538,3,0,9.0
ORD-099217,PICK01200,2026-09-11 13:14:00,2026-09-11 13:26:12.106710876,1,2,12.2
ORD-075937,PICK01021,2026-09-13 12:06:00,2026-09-13 12:15:05.439253398,5,0,9.1
ORD-084700,PICK00364,2026-09-04 05:16:00,2026-09-04 05:27:34.416159180,2,0,11.6
ORD-078064,PICK00549,2026-09-23 15:20:00,2026-09-23 15:29:45.437042268,3,1,9.8
ORD-058066,PICK00285,2026-09-21 21:31:00,2026-09-21 21:43:24.161112666,3,0,12.4
ORD-062814,PICK00918,2026-09-07 07:06:00,2026-09-07 07:26:34.837070424,8,0,20.6
ORD-047600,PICK01017,2026-09-19 07:14:00,2026-09-19 07:27:16.398183953,5,0,13.3
ORD-008573,PICK00259,2026-09-25 03:20:00,2026-09-25 03:32:17.939727606,4,0,12.3
ORD-022498,PICK00919,2026-09-05 11:03:00,2026-09-05 11:11:39.656810394,3,0,8.7
ORD-020467,PICK00421,2026-09-28 03:16:00,2026-09-28 03:25:49.182005238,5,0,9.8
ORD-095818,PICK00535,2026-09-15 18:21:00,2026-09-15 18:38:44.418415848,8,0,17.7
ORD-075019,PICK00772,2026-09-16 16:29:00,2026-09-16 16:35:11.863892808,2,0,6.2
ORD-085128,PICK00858,2026-09-08 05:22:00,2026-09-08 05:29:51.697907550,4,0,7.9
ORD-097658,PICK00772,2026-09-28 12:40:00,2026-09-28 12:55:37.457865510,9,0,15.6
ORD-012281,PICK00490,2026-09-16 00:07:00,2026-09-16 00:10:12.651791604,1,0,3.2
ORD-042928,PICK00890,2026-09-06 14:46:00,2026-09-06 14:54:29.686527372,4,0,8.5
ORD-038384,PICK00947,2026-09-16 15:17:00,2026-09-16 15:27:42.449169546,6,0,10.7
ORD-013889,PICK00180,2026-09-28 07:56:00,2026-09-28 08:16:49.837701492,8,0,20.8
ORD-016756,PICK00627,2026-09-21 20:23:00,2026-09-21 20:40:17.505595884,6,0,17.3
ORD-061924,PICK00513,2026-09-07 15:04:00,2026-09-07 15:11:37.960750998,4,0,7.6
ORD-045993,PICK01158,2026-09-14 21:42:00,2026-09-14 21:48:09.467558202,2,0,6.2
ORD-087672,PICK00717,2026-09-11 22:19:00,2026-09-11 22:29:56.410600872,4,0,10.9
ORD-038562,PICK00149,2026-09-11 03:53:00,2026-09-11 04:09:12.736117374,6,0,16.2
ORD-095267,PICK01045,2026-09-02 10:06:00,2026-09-02 10:22:56.715193182,4,1,16.9
ORD-002944,PICK01080,2026-09-16 13:39:00,2026-09-16 13:53:24.770959122,6,0,14.4
ORD-071220,PICK00388,2026-09-25 00:56:00,2026-09-25 01:03:04.689431370,2,0,7.1
ORD-090239,PICK00030,2026-09-22 07:11:00,2026-09-22 07:21:14.705656620,5,0,10.2
ORD-058136,PICK00032,2026-09-26 02:31:00,2026-09-26 02:44:36.098965170,6,0,13.6
ORD-080584,PICK00163,2026-09-02 14:30:00,2026-09-02 14:38:37.459104546,4,0,8.6
ORD-058647,PICK00051,2026-09-25 20:54:00,2026-09-25 21:16:34.267150776,7,0,22.6
ORD-063989,PICK00278,2026-09-23 12:16:00,2026-09-23 12:24:58.444204410,3,0,9.0
ORD-076395,PICK00705,2026-09-16 05:56:00,2026-09-16 06:12:32.429673593,8,0,16.5
ORD-018425,PICK01028,2026-09-01 19:32:00,2026-09-01 19:51:16.205025293,6,1,19.3
ORD-001428,PICK01036,2026-09-18 02:22:00,2026-09-18 02:38:26.263917222,8,0,16.4
ORD-071022,PICK00711,2026-09-14 13:02:00,2026-09-14 13:13:37.626541278,3,0,11.6
ORD-044288,PICK01039,2026-09-11 23:41:00,2026-09-11 23:57:20.934807936,2,1,16.3
ORD-092407,PICK00081,2026-09-11 20:39:00,2026-09-11 20:58:01.784454132,7,0,19.0
ORD-071150,PICK00519,2026-09-30 21:52:00,2026-09-30 22:07:27.715947600,7,0,15.5
ORD-084153,PICK00182,2026-09-18 07:09:00,2026-09-18 07:21:25.484030892,6,0,12.4
ORD-072786,PICK00103,2026-09-03 23:31:00,2026-09-03 23:34:12.474327054,1,0,3.2
ORD-093985,PICK00290,2026-09-14 13:01:00,2026-09-14 13:11:54.956295366,6,0,10.9
ORD-014999,PICK00883,2026-09-30 03:30:00,2026-09-30 03:43:47.850737790,3,0,13.8
ORD-080244,PICK00587,2026-09-03 17:37:00,2026-09-03 17:50:52.637343672,6,0,13.9
ORD-070079,PICK00782,2026-09-10 00:36:00,2026-09-10 00:47:05.361267858,3,0,11.1
ORD-097615,PICK01038,2026-09-17 11:06:00,2026-09-17 11:23:36.528763122,9,0,17.6
ORD-077223,PICK00443,2026-09-07 09:06:00,2026-09-07 09:20:42.003940872,5,0,14.7
ORD-004739,PICK00040,2026-09-30 20:19:00,2026-09-30 20:29:18.428033724,6,0,10.3
ORD-051070,PICK00999,2026-09-07 17:36:00,2026-09-07 17:51:45.285097560,5,0,15.8
ORD-008958,PICK01128,2026-09-06 20:34:00,2026-09-06 20:53:38.915135376,7,0,19.6
ORD-041468,PICK00895,2026-09-01 21:05:00,2026-09-01 21:20:12.671103150,6,0,15.2
ORD-052852,PICK00829,2026-09-25 07:58:00,2026-09-25 08:19:55.597248576,9,1,21.9
ORD-011536,PICK00546,2026-09-24 07:37:00,2026-09-24 07:54:12.564693660,7,0,17.2
ORD-043779,PICK00554,2026-09-20 18:11:00,2026-09-20 18:27:43.133965278,7,0,16.7
ORD-037461,PICK00378,2026-09-03 17:49:00,2026-09-03 17:54:17.713365048,4,0,5.3
ORD-010690,PICK01155,2026-09-26 19:33:00,2026-09-26 19:42:59.021897934,3,0,10.0
ORD-037887,PICK00451,2026-09-15 23:21:00,2026-09-15 23:35:45.819634830,5,0,14.8
ORD-000462,PICK00412,2026-09-17 14:10:00,2026-09-17 14:25:56.433663690,3,0,15.9
ORD-053265,PICK01130,2026-09-25 01:11:00,2026-09-25 01:35:34.904314338,6,0,24.6
ORD-034429,PICK00356,2026-09-17 00:57:00,2026-09-17 01:05:56.422195674,3,0,8.9
ORD-034079,PICK00164,2026-09-09 22:08:00,2026-09-09 22:20:50.752511316,4,1,12.8
ORD-025779,PICK01005,2026-09-20 08:38:00,2026-09-20 08:52:57.309763332,2,1,15.0
ORD-078979,PICK00213,2026-09-19 22:54:00,2026-09-19 23:02:13.492772274,4,0,8.2
ORD-008780,PICK00502,2026-09-11 23:39:00,2026-09-11 23:56:29.196190146,5,0,17.5
ORD-074096,PICK00611,2026-09-18 13:47:00,2026-09-18 14:02:53.111197776,5,0,15.9
ORD-030257,PICK00900,2026-09-21 02:04:00,2026-09-21 02:27:04.360947486,8,0,23.1
ORD-023477,PICK00984,2026-09-07 04:08:00,2026-09-07 04:17:34.377238740,3,0,9.6
ORD-096162,PICK00690,2026-09-23 16:25:00,2026-09-23 16:31:34.979117040,2,0,6.6
ORD-005927,PICK00087,2026-09-18 20:44:00,2026-09-18 20:58:01.939469117,3,1,14.0
ORD-059640,PICK00295,2026-09-21 18:28:00,2026-09-21 18:42:44.947381494,6,0,14.7
ORD-066353,PICK00914,2026-09-08 13:01:00,2026-09-08 13:11:41.197514256,5,0,10.7
ORD-016852,PICK00104,2026-09-16 17:43:00,2026-09-16 17:53:16.317481542,3,0,10.3
ORD-082522,PICK00239,2026-09-23 15:14:00,2026-09-23 15:30:11.145598914,5,0,16.2
ORD-044035,PICK00175,2026-09-03 00:28:00,2026-09-03 00:34:25.826942484,3,0,6.4
ORD-074682,PICK00787,2026-09-19 06:47:00,2026-09-19 07:01:16.149839982,4,0,14.3
ORD-056064,PICK00180,2026-09-05 15:01:00,2026-09-05 15:20:36.169915632,9,0,19.6
ORD-097249,PICK00562,2026-09-08 05:29:00,2026-09-08 05:39:35.198125296,3,0,10.6
ORD-012638,PICK00503,2026-09-29 14:56:00,2026-09-29 15:06:08.545458366,5,0,10.1
ORD-044511,PICK00679,2026-09-06 02:22:00,2026-09-06 02:35:35.881853094,6,0,13.6
ORD-039274,PICK00421,2026-09-12 22:42:00,2026-09-12 22:54:56.561921226,5,0,12.9
ORD-057136,PICK00309,2026-09-20 05:12:00,2026-09-20 05:25:09.281891892,5,0,13.2
ORD-051374,PICK00529,2026-09-16 17:10:00,2026-09-16 17:26:32.489613444,6,0,16.5
ORD-012400,PICK00754,2026-09-21 15:58:00,2026-09-21 16:10:49.521053706,6,0,12.8
ORD-098461,PICK00141,2026-09-07 16:07:00,2026-09-07 16:28:22.406820000,9,1,21.4
ORD-049093,PICK01111,2026-09-27 15:02:00,2026-09-27 15:16:46.157103174,4,0,14.8
ORD-098220,PICK00477,2026-09-04 13:23:00,2026-09-04 13:29:33.028540242,3,0,6.6
ORD-068905,PICK00840,2026-09-05 18:12:00,2026-09-05 18:27:44.176460820,6,0,15.7
ORD-007428,PICK00423,2026-09-11 07:33:00,2026-09-11 07:42:15.652027854,2,0,9.3
ORD-073423,PICK00075,2026-09-16 17:51:00,2026-09-16 18:11:28.812884982,9,0,20.5
ORD-042177,PICK00907,2026-09-17 19:14:00,2026-09-17 19:31:36.469572528,6,0,17.6
ORD-071524,PICK00720,2026-09-24 19:34:00,2026-09-24 19:52:22.043578824,7,0,18.4
ORD-005993,PICK00598,2026-09-02 00:25:00,2026-09-02 00:40:34.071972822,5,0,15.6
ORD-096093,PICK01150,2026-09-05 02:02:00,2026-09-05 02:21:57.034294188,6,1,20.0
ORD-098606,PICK01033,2026-09-21 09:00:00,2026-09-21 09:15:49.004291946,6,0,15.8
ORD-017586,PICK01120,2026-09-03 01:41:00,2026-09-03 01:52:11.695849056,4,0,11.2
ORD-049231,PICK00225,2026-09-15 17:03:00,2026-09-15 17:12:00.896176314,2,1,9.0
ORD-050022,PICK00028,2026-09-28 04:15:00,2026-09-28 04:23:17.991966636,7,0,8.3
ORD-080695,PICK00852,2026-09-17 22:27:00,2026-09-17 22:38:30.235474890,4,0,11.5
ORD-091745,PICK01015,2026-09-08 16:42:00,2026-09-08 16:53:27.493310928,2,0,11.5
ORD-008579,PICK01071,2026-09-11 09:33:00,2026-09-11 09:45:48.178549998,6,0,12.8
ORD-020976,PICK00996,2026-09-27 18:53:00,2026-09-27 19:09:04.883053698,6,0,16.1
ORD-000880,PICK00338,2026-09-01 17:54:00,2026-09-01 18:02:15.333808866,3,0,8.3
ORD-070282,PICK01174,2026-09-14 03:21:00,2026-09-14 03:26:39.961790274,4,0,5.7
ORD-090667,PICK00900,2026-09-07 09:06:00,2026-09-07 09:18:08.211786041,6,0,12.1
ORD-024099,PICK00027,2026-09-20 00:06:00,2026-09-20 00:15:32.140237764,3,0,9.5
ORD-019228,PICK00209,2026-09-09 18:15:00,2026-09-09 18:28:26.885370078,5,0,13.4
ORD-026938,PICK01087,2026-09-01 06:25:00,2026-09-01 06:39:18.472473150,6,1,14.3
ORD-017652,PICK00722,2026-09-03 08:24:00,2026-09-03 08:41:05.300280090,4,0,17.1
ORD-070197,PICK00379,2026-09-04 17:06:00,2026-09-04 17:12:37.516980060,1,0,6.6
ORD-027207,PICK00686,2026-09-24 13:23:00,2026-09-24 13:37:00.010853646,3,0,14.0
ORD-006885,PICK01121,2026-09-07 21:36:00,2026-09-07 21:45:49.366472172,5,0,9.8
ORD-003092,PICK00381,2026-09-16 16:43:00,2026-09-16 16:56:49.088806218,6,0,13.8
ORD-078906,PICK00078,2026-09-13 19:01:00,2026-09-13 19:15:07.670583864,3,0,14.1
ORD-014071,PICK00509,2026-09-02 03:27:00,2026-09-02 03:45:53.185826934,10,0,18.9
ORD-015155,PICK00384,2026-09-12 04:29:00,2026-09-12 04:44:46.866408504,7,0,15.8
ORD-016517,PICK00733,2026-09-26 22:20:00,2026-09-26 22:39:32.282900982,7,0,19.5
ORD-018812,PICK00767,2026-09-01 14:50:00,2026-09-01 15:02:18.625787736,7,0,12.3
ORD-012485,PICK00503,2026-09-30 13:29:00,2026-09-30 13:42:50.897832498,5,0,13.8
ORD-030198,PICK00478,2026-09-18 10:49:00,2026-09-18 10:53:45.624163788,2,0,4.8
ORD-061679,PICK01055,2026-09-23 10:12:00,2026-09-23 10:24:05.646397458,5,1,12.1
ORD-015481,PICK00381,2026-09-03 08:40:00,2026-09-03 08:47:37.466237532,4,0,7.6
ORD-099622,PICK00601,2026-09-30 15:34:00,2026-09-30 15:45:19.862611950,4,1,11.3
ORD-011293,PICK00072,2026-09-20 19:37:00,2026-09-20 19:48:45.522069636,4,0,11.8
ORD-084064,PICK00870,2026-09-13 15:00:00,2026-09-13 15:07:44.494322076,6,0,7.7
ORD-054863,PICK00951,2026-09-19 05:56:00,2026-09-19 06:11:53.184273288,4,0,15.9
ORD-053969,PICK00250,2026-09-17 02:21:00,2026-09-17 02:29:01.007335584,3,0,8.0
ORD-047155,PICK00234,2026-09-30 09:01:00,2026-09-30 09:09:46.449216498,6,0,8.8
ORD-099418,PICK00454,2026-09-30 14:00:00,2026-09-30 14:15:47.590905330,4,0,15.8
ORD-042291,PICK00523,2026-09-12 06:40:00,2026-09-12 06:49:27.459420312,5,0,9.5
ORD-061146,PICK00428,2026-09-25 16:22:00,2026-09-25 16:30:37.570577034,4,0,8.6
ORD-088947,PICK00925,2026-09-12 16:14:00,2026-09-12 16:26:28.831353534,3,0,12.5
ORD-002168,PICK00935,2026-09-21 09:21:00,2026-09-21 09:28:43.854254496,3,0,7.7
ORD-047236,PICK00545,2026-09-09 05:20:00,2026-09-09 05:30:11.314965480,2,0,10.2
ORD-050840,PICK00311,2026-09-08 02:09:00,2026-09-08 02:19:06.800294046,4,0,10.1
ORD-016689,PICK01006,2026-09-27 22:05:00,2026-09-27 22:16:59.648452440,4,0,12.0
ORD-080309,PICK00049,2026-09-26 13:05:00,2026-09-26 13:18:11.296656138,3,1,13.2
ORD-048576,PICK01104,2026-09-03 16:28:00,2026-09-03 16:47:27.002287422,6,0,19.5
ORD-062516,PICK00199,2026-09-03 13:25:00,2026-09-03 13:37:23.173409760,4,0,12.4
